Crossing ID,City,State,Street,County,Railroad,Date/Time,Duration,Reason,Immediate Impacts,Additional Comments,hour,day_of_week,month,is_weekend,Duration_Clean,target_class,target_minutes,crossing_frequency,railroad_frequency
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-12-10 05:47:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through. ",5,2,12,0,31-60 minutes,31-60 minutes,45.5,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-12-05 07:24:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",7,4,12,0,31-60 minutes,31-60 minutes,45.5,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-12-04 06:33:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through. ",6,3,12,0,31-60 minutes,31-60 minutes,45.5,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-11-26 15:32:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",15,2,11,0,1-2 hours,1-2 hours,90.0,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-11-22 23:53:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",23,5,11,1,1-2 hours,1-2 hours,90.0,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-11-14 01:09:00,16-30 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through. ",1,4,11,0,16-30 minutes,16-30 minutes,23.0,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-11-10 19:40:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",19,0,11,0,31-60 minutes,31-60 minutes,45.5,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-11-08 12:21:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike. ",12,5,11,1,31-60 minutes,31-60 minutes,45.5,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-11-08 09:10:00,16-30 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike. ",9,5,11,1,16-30 minutes,16-30 minutes,23.0,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-11-08 05:35:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike. ",5,5,11,1,31-60 minutes,31-60 minutes,45.5,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-10-23 21:41:00,16-30 minutes,A stationary train,"Pedestrians were observed climbing on, over, or through the train cars","Please move there are people crossing, jumping on top",21,3,10,0,16-30 minutes,16-30 minutes,23.0,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-10-20 03:17:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk.",3,0,10,0,31-60 minutes,31-60 minutes,45.5,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-10-15 12:00:00,1-2 hours,A stationary train,"Pedestrians were observed climbing on, over, or through the train cars",,12,2,10,0,1-2 hours,1-2 hours,90.0,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-10-13 11:25:00,16-30 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike. ",11,0,10,0,16-30 minutes,16-30 minutes,23.0,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-10-13 11:24:00,16-30 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through. ",11,0,10,0,16-30 minutes,16-30 minutes,23.0,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-10-11 00:55:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through. ",0,5,10,1,31-60 minutes,31-60 minutes,45.5,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-10-03 06:42:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",6,4,10,0,31-60 minutes,31-60 minutes,45.5,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-10-02 04:03:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocking many grade crossings. Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",4,3,10,0,1-2 hours,1-2 hours,90.0,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-09-17 13:57:00,1-2 hours,A stationary train,,,13,2,9,0,1-2 hours,1-2 hours,90.0,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-09-13 23:22:00,31-60 minutes,A stationary train,,,23,5,9,1,31-60 minutes,31-60 minutes,45.5,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-09-10 07:40:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train blocked many crossings during a peak, rush hour travel period. People seen climbing through rail cars to get to school.",7,2,9,0,31-60 minutes,31-60 minutes,45.5,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-09-03 18:47:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Vehicles can’t pass and are driving erratically down residential streets looking for a way around, only to hit the same stopped train. This dangerous behavior puts residents at risk. First responders can’t get through.",18,2,9,0,31-60 minutes,31-60 minutes,45.5,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-08-12 15:57:00,31-60 minutes,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike. ",15,1,8,0,31-60 minutes,31-60 minutes,45.5,135,5265
859524M,HOUSTON,TX,DUMBLE STREET,HARRIS,UP,2025-08-06 21:48:00,1-2 hours,A stationary train,"First responders were observed being unable to cross the tracks, Pedestrians were observed climbing on, over, or through the train cars","Train stopped across many grade crossings, blocking pedestrians and vehicles alike. ",21,2,8,0,1-2 hours,1-2 hours,90.0,135,5265
